participant,condition,condition_idx,prototype_idx,prototype_idx_nox1,prototype,curvature,input_type,block,task,condition_task_idx,start_idx,end_idx,is_long,angle,start_offset_x,start_offset_y,start_offset,end_offset_x,end_offset_y,end_offset,end_dist_along_task_axis,drag_distance,trajectory_distance,time,n_attempts,task_axis_crossing,movement_direction_change,orthogonal_direction_change,movement_variability,movement_variability_hinge,movement_error,movement_offset
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,0,0,12,18.0,False,60.0,0.06311238187551486,-0.03605961369137283,0.07268747131089277,-0.12909179687500438,0.12843176119188668,0.18209725232212376,0.04667926940744804,11.598861478862094,11.938740797362257,1777.699999988079,1,3,31,4,0.18390754605565302,0.13616867671634145,0.14987434036880365,0.039828837245050486
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,1,1,13,19.0,False,30.0,0.04265840087990393,0.1810137490630151,0.18597235416985716,-0.14822570650439232,0.08290632718800811,0.169836153855801,-0.086914063732696,11.477674666152595,11.865891821317696,1797.5999999642372,1,7,40,7,0.1402924938630717,0.15013827754646522,0.15872212898878726,-0.15782903721027264
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,11,11,23,17.0,False,90.0,0.03958789062500112,-0.17240962937474225,0.1768962446895723,0.03958789062499775,0.17241023343801473,0.17689683343205304,0.17241023343801473,11.704819862812757,11.887969532019625,1774.0,1,4,23,2,0.1190791468152085,0.09346459216839065,0.09300028125615357,-0.03694903158971251
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,2,2,14,20.0,False,0.0,0.04704898250102973,0.0197939453125,0.051043187845357406,-0.19220357468724225,-0.046185469686987266,0.19767476250842425,-0.19220357468724225,11.599440209279168,11.775028621616862,1382.199999988079,1,1,23,5,0.03416457302074327,0.03416457302074327,0.0530340485082397,0.05136365298606172
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,3,3,15,21.0,False,330.0,0.055854767130416656,0.1620821084380171,0.17143618313210957,-0.016265668378870585,-0.09610148531198939,0.09746828944319226,0.033964260630359566,11.553072078352601,11.745946828767273,1505.3999999761581,1,1,24,1,0.10269463658998178,0.07305121796608992,0.1827663431306078,-0.1760229212064222
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,8,8,20,14.0,False,180.0,0.07171559546887897,0.08577456843852996,0.11180520213421177,0.04704898250102973,0.032990311563021735,0.05746274803215947,-0.04704898250102972,11.335456284285149,11.49763303736092,1087.0,1,2,17,2,0.03709870090046747,0.03709870090046747,0.039381452001631304,-0.03257713228464144
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,4,4,16,22.0,False,300.0,0.04991601562499763,0.10204023681740391,0.11359497588197676,-0.07630753999947815,0.029919801308106554,0.08196362102230802,-0.06406507800874223,11.485803499643264,11.660637630563652,1602.9000000357628,1,2,22,2,0.1433774551416522,0.07408526766024742,0.15719134216907688,-0.09968741251862226
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,5,5,17,23.0,False,270.0,0.05278425687551498,0.10643081843852972,0.11880108117098778,-0.06597941499948276,-0.10642961031198477,0.12522198351262012,0.10642961031198478,11.573469804388688,11.718098583309185,1378.7000000476837,1,3,19,2,0.07327398757555181,0.09242599157274899,0.06066941890265888,0.00273609722605555
9,x1fold-pen,7,3,2,x1fold,12.0,pen,0,9,9,21,15.0,False,150.0,0.023322222246128288,-0.0037293378114732893,0.02361850992357235,0.12183418212990167,0.10929785156250438,0.16367525253208345,-0.05086257099254276,11.501930251855072,11.89655301060462,1549.800000011921,1,5,17,3,0.13950684804374436,0.15233604099625497,0.12719353887397955,-0.06972020600454734
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,6,30,18,12.0,False,240.0,-0.129091796875001,0.20760754244188667,0.24447000572498928,-0.05565128999948063,-0.1548232855663717,0.16452147529174596,0.1619065433975908,11.71118516470405,11.858364979697411,1521.3999999761581,1,2,32,2,0.10681169724633166,0.08195669170963663,0.11153752317923614,-0.05942082465269931
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,7,31,19,13.0,False,210.0,0.010125855995611053,0.04331843656301261,0.044486176571015855,-0.18167257661957883,0.02266218656301735,0.18308058279187814,0.14600197324202147,11.20480360030749,11.361840554695577,1394.5,1,1,17,2,0.12286147980691513,0.12599069578494942,0.1138244181024963,-0.03780292603065577
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,10,34,22,16.0,False,120.0,0.09523978468775986,-0.08884387056689007,0.130245345117118,0.15548452937602308,0.26039179931740614,0.30328093910933424,0.14776364845800166,11.693210434235118,11.957098328266502,1531.300000011921,1,6,20,3,0.17911461842030574,0.07671387443786551,0.16221008101050832,0.11828429603484766
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,0,24,12,18.0,False,60.0,0.08950390624999988,0.14868347318311217,0.1735445891746614,-0.08950390625000437,-0.0035270688070833368,0.08957337466222579,-0.04780648431283204,11.32004554676903,11.551692983904724,1693.8999999761581,1,5,23,4,0.18163566641501416,0.1429528228035628,0.14753947163868014,-0.0864902224588175
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,1,25,13,19.0,False,30.0,0.09544265775541891,0.07544644343853008,0.12166127874940877,-0.04265779681663483,0.0169269121885231,0.04589344163916313,-0.02847927961841917,11.45096469123984,11.705521148112012,1300.2000000476837,1,3,11,3,0.20029834375127126,0.25755416699658473,0.1559298055102618,0.020188728642247147
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,11,35,23,17.0,False,90.0,-0.1451551962494839,-0.02725382906198478,0.14769157794798615,0.052784256875512726,0.13282234281301475,0.14292638848105735,0.13282234281301475,11.521776557150618,11.696807345174626,1641.5999999642372,1,1,24,3,0.14873291754186949,0.07687755000273976,0.12508110695506688,-0.025409587394049884
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,2,26,14,20.0,False,0.0,-0.19047836124897025,0.0989697265625,0.2146555680152491,-0.165811748281121,0.006598787188527718,0.16594300184220276,-0.165811748281121,11.335709743355578,11.53317682899963,1496.800000011921,1,2,21,5,0.0385567966094351,0.0385567966094351,0.06219860333873982,0.05819527920243442
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,3,27,15,21.0,False,330.0,0.12183418212990167,-0.07544523531198288,0.14330230795958074,-0.12183357806662806,-0.09610148531198939,0.15517382583312067,-0.057460230983659724,11.581817050265338,12.165331391055469,1620.1000000238419,1,2,23,8,0.3263612016575823,0.08871069468202013,0.40445571204968583,-0.3924087274386671
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,8,32,20,14.0,False,180.0,-0.21859570312499974,0.04618667781352996,0.22342177743488623,0.02065624999999976,-0.07257699406146327,0.07545926537583152,-0.020656249999999772,11.599859942336861,12.106035823558754,1184.5,1,3,20,2,0.059695434581842816,0.059695434581842816,0.10420890945722079,-0.1016861280325581
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,4,28,16,22.0,False,300.0,0.01032812499999763,0.04925597994188894,0.05032714700885936,-0.08950390624999312,0.003528276933621538,0.08957342224191214,-0.04780753058109948,11.44969397233915,11.708656735517055,1619.5,1,2,19,1,0.17487364366541894,0.08709376610935385,0.2530064263648685,-0.25155211847854736
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,5,29,17,23.0,False,270.0,0.026392732501029966,0.14601870906352973,0.1483847691828601,-0.06597941499948276,-0.04045019531249976,0.07739186975705749,0.04045019531249978,11.546838388639394,11.681133808913621,1435.300000011921,1,3,22,1,0.043442840928018096,0.03646675928550376,0.03691749948688964,0.01146831381746693
9,x1fold-pen,7,3,2,x1fold,12.0,pen,1,9,33,21,15.0,False,150.0,0.023322222246128288,0.20740527343749673,0.20871241817434005,0.06904992525438669,0.20166999906301936,0.21316350696053632,0.04103601013179412,11.39676769646701,11.743413376998973,1613.800000011921,1,2,17,3,0.24211189387582233,0.2842990201374464,0.22082204924506735,0.05372585165468733
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,6,54,18,12.0,False,240.0,-0.010328125000001007,0.07564871244291665,0.07635049351698218,-0.13482707124948062,-0.009668089316886693,0.1351732632318678,0.07578634657922118,11.372632615049383,11.530824912492747,1363.0,1,3,21,4,0.10092546160678849,0.0726329488408307,0.09016935127714554,-0.024832430152489524
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,7,55,19,13.0,False,210.0,-0.055853559003873954,0.08290632718801261,0.09996538971666658,0.08224629150490617,0.02266218656301735,0.08531135426264785,-0.08255847109181769,11.50973242265055,11.687013781783335,1464.4000000357628,1,2,23,4,0.16544067695247705,0.19323768092671445,0.1451691151284448,-0.02202981790799314
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,10,58,22,16.0,False,120.0,-0.07630753999948264,-0.12843176119189006,0.1493906220069497,0.0631123818755081,-0.04311495943207883,0.07643345126860207,-0.0688948410890698,11.503861476294711,11.793776787274613,1632.0999999642372,1,3,21,2,0.20439901494598336,0.26730016165299314,0.15928290146319585,0.09039962390102677
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,0,48,12,18.0,False,60.0,0.19507242000102984,-0.022863851504130325,0.19640775124892884,-0.08950390625000437,-0.0299198013081133,0.09437236748289485,-0.0706632611340112,11.498895033180535,12.728830891221143,1847.0999999642372,1,5,27,4,0.09394428495033262,0.10048781297777065,0.09748881191354636,0.05388904233264852
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,1,49,13,19.0,False,30.0,-0.08930163724561105,0.0622500771880151,0.10885703709297137,-0.04265779681663483,0.05651480281352309,0.07080685395002873,-0.008685334305919175,11.316752497403114,11.527905066276906,1572.6000000238419,1,6,22,0,0.12138865661549482,0.14347944946696561,0.09953167122926113,0.025634446975048335
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,11,59,23,17.0,False,90.0,0.03958789062500112,0.012334061563015218,0.041464806267210524,0.09237214750051273,0.13282234281301475,0.16178500667303658,0.13282234281301475,11.480609624653756,11.596564745489417,1567.0,1,6,23,3,0.08977424681431259,0.09319187595569571,0.0717624860044276,-0.039143422226557596
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,2,50,14,20.0,False,0.0,-0.15089047062397026,0.1781455078125,0.23346039509710576,-0.126223857656121,0.04618667781352771,0.13440859886570988,-0.126223857656121,11.336101451909315,11.581731353065154,1511.8999999761581,1,2,20,4,0.1025269575848148,0.1025269575848148,0.14082754406877743,0.12819903626621412
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,3,51,15,21.0,False,330.0,0.22740148775438668,0.1488857421875021,0.27180581461703834,-0.12183357806662806,0.07544644343852558,0.14330243044707858,-0.1432341953589173,11.69969281593515,12.04096574321326,1734.5,1,4,18,1,0.17170192061481912,0.20540130254966354,0.16544750071430625,0.14277532580669955
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,8,56,20,14.0,False,180.0,-0.03385201218724227,0.0989697265625,0.10459907028736545,0.09983203124999976,0.006598787188536718,0.10004987983931077,-0.09983203124999976,11.494055214797111,11.788500479971077,1298.699999988079,1,4,23,2,0.0352709123998313,0.0352709123998313,0.05463167566299432,0.05322415991306301
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,4,52,16,22.0,False,300.0,0.06311238187551262,0.1152366030679189,0.1313873944967082,-0.11589543062447814,-0.14162752337913595,0.18300302242897773,0.06470531780916713,11.671985059914775,11.935602285550619,1799.800000011921,1,4,33,1,0.10790243648072002,0.11986401270554564,0.14430282454127202,-0.14401320201206239
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,5,53,17,23.0,False,270.0,0.07917578125,0.08003808593749975,0.11258285631962997,-0.06597941499948276,0.1310977334380152,0.14676477409875593,-0.1310977334380152,11.309871879353425,11.471642237502037,1568.0999999642372,1,3,15,4,0.06425827911527783,0.06640602731896324,0.05630285160773383,-0.001759186621175992
9,x1fold-pen,7,3,2,x1fold,12.0,pen,2,9,57,21,15.0,False,150.0,-0.2669893783793867,0.0754464434385267,0.2774445782402931,0.14822570650438668,-0.009465820312495616,0.1485276466618691,-0.13310013748294297,11.68051465909423,12.113209633784637,1608.8999999761581,1,1,22,4,0.2989781523734297,0.35872429499014996,0.2693189715807766,0.13624301625443144
9,12mm-touch,8,4,3,12mm,12.0,touch,0,20,20,20,14.0,False,180.0,0.15678243031392416,-0.0710452321445282,0.1721283110519893,0.0447951756696602,0.08470064432574698,0.09581652734509016,-0.044795175669660195,11.249090963172202,11.267597623672813,1319.0,1,1,8,0,0.06372935322728711,0.06372935322728711,0.08224575339968,0.06042041469738924
9,12mm-touch,8,4,3,12mm,12.0,touch,0,16,16,16,22.0,False,300.0,0.0059824576288079355,0.3125396920155359,0.3125969431783467,0.03921047707004146,0.01743886802675223,0.042913583282158205,0.004502735810609098,11.600290978491358,11.720548859782951,1329.1000000238419,1,3,4,0,0.2088381093924989,0.11843707930335995,0.18131992007430467,0.15798645425006605
9,12mm-touch,8,4,3,12mm,12.0,touch,0,6,6,6,0.0,True,240.0,-0.009217373889289737,0.21407966703197978,0.21427800591273546,-0.2351625163383555,0.04842593060433717,0.24009681348465123,0.07564317206391957,22.752192350666192,22.891740642507642,2176.900000035763,1,3,9,0,0.2521232079549796,0.03830402745300603,0.22028208368804347,0.05828401994904398
9,12mm-touch,8,4,3,12mm,12.0,touch,0,7,7,7,1.0,True,210.0,-0.6601656500473699,0.39579022267752584,0.7697198099760665,-0.10929758918282095,0.287064113921692,0.3071673298103541,-0.04887756815612783,23.252135410954555,23.388950516740685,2190.399999976158,1,4,14,3,0.2185394640602576,0.2588835611443095,0.1850062889252296,0.06740166848342202
9,12mm-touch,8,4,3,12mm,12.0,touch,0,17,17,17,23.0,False,270.0,0.12166720520510083,0.34312129784734324,0.36405375133195006,0.3201394466840735,0.3407366991857788,0.4675369113719308,-0.34073669918577887,11.36411787155251,11.418742582719013,1311.1000000238419,1,2,4,0,0.1589766455892867,0.09339023433845701,0.18194680456244913,0.1720843664246729
9,12mm-touch,8,4,3,12mm,12.0,touch,0,21,21,21,15.0,False,150.0,-0.439459044338528,-0.4043727730359092,0.5971947682487542,-0.0216423234922944,-0.14576573742995844,0.14736363314822523,-0.0541400667737315,11.851152970738854,12.046050934954849,1396.5,1,4,3,2,0.23489817572693536,0.1546614352471711,0.26410186309459793,0.23370442610526226
9,12mm-touch,8,4,3,12mm,12.0,touch,0,10,10,10,4.0,True,120.0,-0.22724337642035125,0.11899407349524528,0.256513433671442,-0.07414311326272194,-0.10491422853652689,0.1284686599669484,-0.05378683049971762,22.603962696384936,22.69009492983331,2003.5,1,4,13,0,0.1199470391249109,0.1222839841365393,0.14521600005915308,0.14247932221626755
9,12mm-touch,8,4,3,12mm,12.0,touch,0,0,0,0,6.0,True,60.0,-0.03958215576850583,-0.18536005341608328,0.1895391686636182,0.17631014072066553,0.13041463700578246,0.2193017174266788,0.20109745903266651,22.888120874161125,22.989158444861957,2296.800000011921,1,3,10,1,0.2304869977594371,0.17611761490319128,0.20153162990207077,0.02080606898259762
9,12mm-touch,8,4,3,12mm,12.0,touch,0,1,1,1,7.0,True,30.0,-0.1504265412154834,-0.21071731964338236,0.2589013964808705,-0.19302804648740096,-0.04602699112057622,0.19843969018912477,-0.19018068746126093,22.8395613962172,23.438879984129017,2149.2000000476837,1,2,4,1,0.4123001196603959,0.3803850092908406,0.3352750700162323,-0.27387096319421317
9,12mm-touch,8,4,3,12mm,12.0,touch,0,11,11,11,5.0,True,90.0,0.022497375429717057,-0.4266133838999,0.42720616945890316,-0.2148301350034914,-0.10257259142847208,0.23806117578885183,-0.1025725914284721,23.045262862295488,23.18219560526501,2106.400000035763,1,3,12,0,0.22871050149206681,0.17056437238821845,0.1865598528936185,-0.13724596135530076
9,12mm-touch,8,4,3,12mm,12.0,touch,0,2,2,2,8.0,True,0.0,-0.30266742065256597,0.7724600970660027,0.8296397827272362,-0.24757553732045848,-0.06675074203068228,0.2564162792046566,-0.24757553732045848,22.680439474786542,23.08685686779211,1552.5,1,1,6,1,0.19169841423050554,0.19169841423050554,0.19437689543984882,-0.18454448775196994
9,12mm-touch,8,4,3,12mm,12.0,touch,0,12,12,12,18.0,False,60.0,0.21222992599709317,-0.3419964890141967,0.40249613661098566,-0.010030366234072673,0.027380768219936423,0.029160156294222868,0.018697257736562226,11.791022810706817,11.830321890056862,1551.3999999761581,1,2,11,0,0.07536992881296613,0.06282105751221738,0.08359025396830116,-0.08355527719429619
9,12mm-touch,8,4,3,12mm,12.0,touch,0,13,13,13,19.0,False,30.0,0.08712961365419525,-0.11743122541606404,0.14622469790786977,0.23395628041632477,-0.03478469172451377,0.23652804468944363,0.18521973635319613,11.275099883344541,11.440512948074062,1609.9000000357628,1,1,6,0,0.27676305234187226,0.21038877828286645,0.3313076920058925,-0.31480199463473996
9,12mm-touch,8,4,3,12mm,12.0,touch,0,3,3,3,9.0,True,330.0,0.17805376606858497,0.3879430410077197,0.4268523710576336,0.18872956263654694,0.22359923089184353,0.292601202780177,0.05164498024245416,22.793404708490275,22.893474698308662,1995.699999988079,1,2,11,0,0.18017384366650166,0.04691096236934342,0.18319142989673565,0.12066387814810381
9,12mm-touch,8,4,3,12mm,12.0,touch,0,8,8,8,2.0,True,180.0,-0.05956282362848839,0.10356261512874387,0.11946943211927788,-0.09673889051979287,0.24689703739806865,0.2651726984720406,0.0967388905197929,22.683276798933083,23.091561423617716,1797.4000000357628,1,2,9,1,0.09972157982351924,0.09972157982351924,0.1491409784225111,0.1393978077919692
9,12mm-touch,8,4,3,12mm,12.0,touch,0,22,22,22,16.0,False,120.0,-0.3837425093134475,-0.8306474003386592,0.9150045995204364,-0.06326562751762625,0.03288472316754114,0.07130178569296035,0.060111819418322415,12.269048557743043,12.392554209183796,1347.6000000238419,1,1,3,0,0.2118048998237168,0.054159707748333,0.33338765471924015,0.3274595876769624
9,12mm-touch,8,4,3,12mm,12.0,touch,0,18,18,18,12.0,False,240.0,-0.22609245360943905,0.15038222723620964,0.2715374962093805,0.029098330096777356,0.05162894039713532,0.059264325702331,-0.05926113900278051,11.574390745034856,11.750830374926613,1301.800000011921,1,1,7,0,0.2686184208994405,0.16507242271095002,0.3473846972765944,0.3354016929399487
9,12mm-touch,8,4,3,12mm,12.0,touch,0,4,4,4,10.0,True,300.0,0.44561984734255494,0.22097924012844894,0.49740212395339517,0.032609233679970616,0.20504586144181178,0.20762265631575375,-0.16127030810948778,22.942969428490823,23.059328597227886,2072.900000035763,1,1,7,0,0.2242615356183549,0.11378830464582972,0.2139017704454955,0.09350948093807085
9,12mm-touch,8,4,3,12mm,12.0,touch,0,14,14,14,20.0,False,0.0,0.201921949174515,0.20007624785469988,0.2842586472106886,0.049678753270199015,-0.01735150337237812,0.052621793923838804,0.049678753270199015,11.514296254163728,11.543554447888368,1147.5,1,1,6,0,0.06972926238293155,0.06972926238293155,0.09640607347852778,-0.0937310894950203
9,12mm-touch,8,4,3,12mm,12.0,touch,0,15,15,15,21.0,False,330.0,0.308095854929186,-0.14407386291849736,0.34011811742511455,0.02230925559693679,0.18897002528668913,0.19028235163078416,-0.07516463055687722,11.449103831361697,11.608832467459802,1323.0,1,1,4,0,0.29423838059179774,0.3268749947532098,0.2736466938598208,-0.01556920829545418
9,12mm-touch,8,4,3,12mm,12.0,touch,0,5,5,5,11.0,True,270.0,-0.03437651730926321,0.4833336655420548,0.4845546173432186,0.04435324887821143,-0.2483958455619203,0.252324605971106,0.2483958455619203,23.451861662522,23.52333344977192,1799.5,1,3,8,0,0.08335258642568216,0.0482357145014271,0.11668607614210058,-0.10510574164749191
9,12mm-touch,8,4,3,12mm,12.0,touch,0,19,19,19,13.0,False,210.0,-0.15408111162106766,0.2830514753965217,0.3222718211115139,-0.010655472552042777,0.03141790979442982,0.033175656001928074,-0.006481044977818066,11.610947613441482,11.710580802985776,1514.699999988079,1,2,3,0,0.1989036801007276,0.2185852524734204,0.1906072341582851,0.13425639752283078
9,12mm-touch,8,4,3,12mm,12.0,touch,0,23,23,23,17.0,False,90.0,0.38155842781801574,-0.18390345484797865,0.42356500627882193,-0.12081662860470929,0.21636158818510598,0.24780838280693746,0.21636158818510598,11.770990382278871,11.806859171599653,1609.3999999761581,1,1,11,0,0.17053504716120169,0.013421044136492666,0.15294007106207438,-0.06766995961841503
9,12mm-touch,8,4,3,12mm,12.0,touch,0,9,9,9,3.0,True,150.0,-0.25838125853458416,0.2727393594984975,0.37569619772040047,0.26116983761174545,0.03953981782811846,0.26414594691576526,-0.20640980515996893,23.05796819952356,23.152286754361565,1994.300000011921,1,1,13,0,0.18384129338135735,0.10057975229258484,0.21313964268377342,0.1973035914733621
9,12mm-touch,8,4,3,12mm,12.0,touch,1,20,44,20,14.0,False,180.0,-0.2703828296439036,0.38566593601563004,0.47100434049916806,-0.13054426476899397,0.20572552617952566,0.24364892198801105,0.130544264768994,11.501246261569923,11.635347311492145,1199.300000011921,1,0,8,3,0.058698805218982346,0.058698805218982346,0.2191996174997578,0.2191996174997578
9,12mm-touch,8,4,3,12mm,12.0,touch,1,16,40,16,22.0,False,300.0,-0.08201178575735942,0.4090598917966157,0.41720010556059306,0.10166362762081928,0.019511487616964595,0.10351903849076058,0.03393436986849281,11.610914011192701,11.793214664474787,1154.7000000476837,1,3,3,0,0.2395999084836515,0.2756798715836919,0.20016308631953172,-0.007459075779227051
9,12mm-touch,8,4,3,12mm,12.0,touch,1,6,30,6,0.0,True,240.0,0.16798579113856582,0.19130629764858015,0.2545924695360352,-0.1233561905037944,0.0474369328244818,0.13216282507347826,0.02059650634828012,22.701239259713642,22.88048822963598,1704.9000000357628,1,3,4,0,0.2360240097836311,0.04294736024719081,0.2734738337312197,0.24684034299675936
9,12mm-touch,8,4,3,12mm,12.0,touch,1,7,31,7,1.0,True,210.0,-0.033576298533233705,0.3439357297598254,0.3455707655873345,-0.2984776351892731,0.24211675482290201,0.38432983448355146,0.1374308371239636,22.542577892718086,23.102334976371274,1660.9000000357628,1,2,20,9,0.10939866077114008,0.08917723388981476,0.11745452505541112,0.10407551537240042
9,12mm-touch,8,4,3,12mm,12.0,touch,1,17,41,17,23.0,False,270.0,0.1454250906426043,0.4691391712173325,0.49116190707229657,0.30866811808435707,-0.014050721642065089,0.3089877504050952,0.014050721642065032,11.844314886236996,11.967855253511592,1372.1000000238419,1,2,5,0,0.15729417350700373,0.09945659250984916,0.13026801235815036,0.037282469920933606
9,12mm-touch,8,4,3,12mm,12.0,touch,1,21,45,21,15.0,False,150.0,-0.3850816387108594,-0.23585509532987853,0.4515700327361271,0.059768461911606514,-0.15323422409285564,0.1644779513266707,-0.1283781184070017,11.787527506875387,11.958909929049065,1412.6000000238419,1,2,1,0,0.3179535654045173,0.19519145656878412,0.3386407053965571,0.30321361147614156
9,12mm-touch,8,4,3,12mm,12.0,touch,1,10,34,10,4.0,True,120.0,-0.04003105121644943,-0.0975902474367912,0.10548147446953958,-0.1086407581728733,0.036181436147120924,0.1145072515522267,0.08565442193524792,22.801894634082846,22.894276251023545,1628.5,1,1,7,0,0.2638359198269641,0.06776376555412365,0.3467177952041055,0.34180939025465823
9,12mm-touch,8,4,3,12mm,12.0,touch,1,0,24,0,6.0,True,60.0,0.0467738496464622,-0.21910749611777952,0.22404438815947303,0.16423027748695332,-0.20924254428033506,0.2659962901627571,-0.09909422015578379,22.670065963537034,22.760332614099294,1578.300000011921,1,3,7,0,0.163679961533178,0.1338618386300822,0.13007621343405293,-0.040361483656271215
9,12mm-touch,8,4,3,12mm,12.0,touch,1,1,25,1,7.0,True,30.0,0.13496084866172428,-0.16299492788526207,0.21161705315927312,-0.1371209298165025,0.020851720608534484,0.13869730944066141,-0.10832434830736702,23.047564707867437,23.242025104391452,1678.4000000357628,1,4,5,0,0.19676989967234718,0.2041910214697819,0.18035419165204292,-0.0875142821032342
9,12mm-touch,8,4,3,12mm,12.0,touch,1,11,35,11,5.0,True,90.0,0.04117174962121217,-0.3195855015729541,0.3222266372951008,-0.027486571109764223,0.02915858517703307,0.04007161939450935,0.02915858517703307,23.068846258644324,23.203232858027373,2190.600000023842,1,3,8,2,0.23287918986442316,0.16582000975661562,0.2169908830505021,-0.19812851990677116
9,12mm-touch,8,4,3,12mm,12.0,touch,1,2,26,2,8.0,True,0.0,0.15380686928108916,0.19337303845087409,0.24708234465006454,-0.32671820492799225,-0.0023054169944757064,0.32672633866722156,-0.32671820492799225,23.20135025762358,23.22571842989965,1586.5,1,1,11,0,0.1009546439977706,0.1009546439977706,0.1342775373009637,-0.13399455884126044
9,12mm-touch,8,4,3,12mm,12.0,touch,1,12,36,12,18.0,False,60.0,0.160642829533835,-0.3792957949177532,0.4119119065078443,0.007788414588241376,-0.07180005371127351,0.07222123728336488,-0.05828646321292934,11.702745846226641,11.81644396772187,1544.3999999761581,1,4,10,0,0.09920603439093544,0.09953546137767816,0.08820484070553847,0.012688190522621207
9,12mm-touch,8,4,3,12mm,12.0,touch,1,13,37,13,19.0,False,30.0,0.17515406413976176,-0.17096723532910504,0.2447626232510866,0.04059705804283877,0.06026715177951773,0.07266533358726875,0.06529165947376861,11.592909656105684,11.678212915139568,1330.0,1,3,12,0,0.09847725152863111,0.11698924844866128,0.09972915085546562,-0.079066143066153
9,12mm-touch,8,4,3,12mm,12.0,touch,1,3,27,3,9.0,True,330.0,0.5341805537212578,0.16231641366151836,0.5582969479747196,0.31518383795488997,0.4565208320734021,0.5547541093358082,0.04469679449451133,22.765469306285247,22.914546496003346,1867.199999988079,1,1,7,0,0.3666508013103574,0.2522604337996667,0.32634401874908603,0.19350755858807572
9,12mm-touch,8,4,3,12mm,12.0,touch,1,8,32,8,2.0,True,180.0,0.015944251497245564,-0.03229219646547423,0.036013957132925614,0.01071630710668172,0.04560915809463801,0.04685119571693343,-0.010716307106681715,22.71490563835425,22.890451267536136,1270.199999988079,1,1,9,2,0.1114228339801585,0.1114228339801585,0.19865573727064564,0.189307655621503
9,12mm-touch,8,4,3,12mm,12.0,touch,1,22,46,22,16.0,False,120.0,-0.3673882679350199,-0.6943496156100161,0.7855542808196458,-0.11433417872347817,0.03427015242120008,0.11935974099898397,0.08684591195006312,12.11839968603703,12.202705808315933,1273.2999999523163,1,3,11,0,0.11827922861151034,0.12911255823017995,0.10465653227401306,0.029042077108135205
9,12mm-touch,8,4,3,12mm,12.0,touch,1,18,42,18,12.0,False,240.0,-0.5418888756245972,0.4373857119247628,0.6963833818534312,0.26401541449232113,0.06531350232640389,0.27197425002322057,-0.18857085947096047,12.096012613316347,12.2622443668914,1481.3999999761581,1,1,10,0,0.362130463443839,0.0386528321740911,0.4873717479449622,0.4016318507515685
9,12mm-touch,8,4,3,12mm,12.0,touch,1,4,28,4,10.0,True,300.0,0.2093769829194055,0.30470436394364186,0.3697072766158821,0.1495859076844385,0.29618356740787327,0.3318141789921455,-0.1817095397164997,22.757324378038486,22.86710929205747,1918.0999999642372,1,3,10,0,0.15752714392436112,0.07530204892575092,0.1643433401654166,-0.15171310164709195
9,12mm-touch,8,4,3,12mm,12.0,touch,1,14,38,14,20.0,False,0.0,0.04607739657550014,0.0008389609815369958,0.046085033695381555,0.10558765520197486,-0.015167694339019587,0.10667151392294502,0.10558765520197486,11.300501077735573,11.396926490539263,1106.800000011921,1,1,7,0,0.06189014784890843,0.06189014784890843,0.13594926943301416,-0.134630339490491
9,12mm-touch,8,4,3,12mm,12.0,touch,1,15,39,15,21.0,False,330.0,0.23343666244917505,0.07140902969451841,0.24411457329975755,-0.10469377139664961,0.036695571028813975,0.11093849964004678,-0.10901525116190616,11.67101406814245,11.810699038929029,1275.699999988079,1,1,11,0,0.17350008226275865,0.19321161229844558,0.14062949863705254,-0.05281742312446418
